customer_id,product_id,pure_names,price,quantity,cleaned_body,tags,true_vendor,product_type,status,created_at,updated_at,published_at
8567050928404,,Tenda F1 100gm,2000.00,2,,,,,,,,
9165239353620,9741529448724,Plant Climbing Net,1000.00,2,"Easy DIY plant holder for climbing plants like ivy, roses, and more 5*15ft size perfect for small to medium-sized gardens and balconies. Durable net material provides sturdy support for your plants. Versatile design can be used for both indoor and outdoor gardening. Ideal for creating a beautiful and lush garden space Garden Plant Climbing Net, DIY Plant Holder, Garden Planting Supplies, Garden Flower Plants Supplies, Garden Balcony Gardening Planting Supplies, Planters &amp; Container Accessories (152.4X457.2cm——167.0x500.0cm)","{""Gardening Tools"",""Nationwide"",""Plant Climbing Net 2""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 16:05:06,2025-07-31 03:32:54,2025-02-02 16:05:06
7817672884500,8583497056532,Green Sulfur 70% 1 KG,750.00,1,"Sulfur is an essential 4th major nutrient, classified as a secondary macronutrient, it is used in the formation of amino acids, protein, oils, and chlorophyll, and activates certain enzymes/vitamins. Plants take up sulfur as Sulphate ion (SO4), G. sulfur (elemental sulfur) when added to the soil, its oxidation starts in the presence of oxygen, moisture &amp; bacteria, and it releases H+ ions, which acidify the soil, minimizing currently applied nitrogen fertilizer losses and make available already present fixed nutrients in the soil, sulfur also conditions &amp; reclaim salt-affected soils, thus increase soil fertility &amp; yield.  Role: 1. Helps in lowering the pH of the soil and thus increases the efficiency of other fertilizers. 2. Enhances the process of photosynthesis and improves the quality of crops for end users. 3. Helps to reclaim salt-affected soils. 4. Acts as antifungal.  Method of Application: Use this product with irrigation or spread it by hand on soil or place it along the plant rows.  Registration Details: Product is registered in Pakistan. SKU: Green Sulfur is available in 1 Kg and 20 Kg bags.","{""Chiniot"",""Green Sulfur 70% 1 KG"",""Jhang"",""Sargodha"",""Sulfur"",""Sulphate ion""}",VAN (Vital Agri Nutrient),Fertilizers,ACTIVE,2023-08-29 09:51:21,2025-07-30 04:10:51,2023-08-29 09:51:16
8438929719572,8780912886036,Sarsabz Urea - 50KG,4400.00,6,"Sarsabz Urea releases nitrogen into soil which is thereafter taken up in by the plants. Once applied to the soil onion crops, Sarsabz Urea undergoes vital transformations and breaks up into ammonium form and this total process is dependent on soil moisture. As soon as Sarsabz Urea dissolves in the soil, it forms around it a zoning layer of high pH and ammonia concentration turning the soil to be acidic and toxic at the same level. Sarsabz Urea is available as prills that are crystalline white and highly resistant to moisture and thus facilitate long time storage.  Sarsabz Urea has the highest nitrogen content, equal to 46 percent. This percentage is much higher than other nitrogenous fertilizers available in the market. The nutrient composition rendered by urea enhances the productivity of the soil and enriches its nutrient constituency. Providing each plant with relevant element needed, urea sustains plant life. Sarsabz Urea can be applied in various forms, it can be spread in bulk alone or can also be mixed with other fertilizers before application. When urea is applied on acidic soils of lower pH i.e below 7.0, it should be incorporated into the soil as soon as possible. Sarsabz Urea is high moisture absorbent therefore it should be stored in sealed and well enclosed bags .  Crops: Garlic ,Wheat, Rice, Maize,Cotton, Sugarcane, Potato, Citrus, Mango, Mango(Desahri), Mango(Sindhri), Mango-Chaunsa, Mango-Dussehri, Mango-Langra, Mung Bean, Chilli, Garlic, Onion, Okra, Ginger, Tomato, Spring Onion, Cucumber, Mung bean, Mash, Masoor, Chickpea, Brinjal , Sesame, Sunflower, Tobacco, Mustard, Guava, Musk Melon, Water Melon, Orange -Pineapple, Orange -Mosambi, Orange -Salustiana, Orange -Shakri, Orange, Orange -Marsh Early","{""Buner"",""Chiniot"",""Sargodha"",""Sarsabz Urea"",""Swabi"",""Urea""}",Fatima Fertilizers,Fertilizers,ACTIVE,2023-10-17 10:27:40,2025-07-31 06:13:50,2023-10-17 10:27:40
7952516710676,8943311520020,Ranger 0.3G - 8KG,1300.00,2,"Ranger is a broad-spectrum insecticide that belongs to the phenylpyrazole chemical family and is widely used on Rice, Maize, and Sugarcane crops. Ranger disrupts the insect central nervous system by blocking GABA-gated chloride channels and glutamate-gated chloride (glucl) channels. this causes hyperexcitation of contaminated insects’ nerves and muscles. Ranger is highly useful as an insect resistance management (IRM) tool. Ranger is suitable for IPM (integrated pest management) programs, that are used to manage pest damage by the most economical means, and with the least possible hazard to people, property, and the environment.","{""Buner"",""Chiniot"",""Fipronil"",""Insecticide"",""Jhang"",""Maize"",""Ranger"",""rice"",""Sargodha"",""sugarcane"",""Swabi""}",Suncrop Group,Pesticides,ACTIVE,2024-01-18 07:58:55,2025-07-31 12:07:46,2024-01-18 07:58:55
7401297182996,8839732560148,Atlantis Super,1590.00,1,"Pack Size: 100gActive Ingredient: Mesosulfuron-Methyl 3% + Iodosulfuron-Methyl Sodium 0.6% (3.6 WDG)Category: PesticideSubcategory: WeedicideTarget Crops: WheatTarget Pests: Wild oats, phalaris, brome grass, and annual ryegrass Description:Atlantis Super 6WG is a selective herbicide designed for early post-emergence control of wild oats, phalaris, and suppression of brome grass and annual ryegrass in wheat. Formulated with Mesosulfuron-Methyl and Iodosulfuron-Methyl Sodium, it ensures effective weed management to promote healthy crop growth. Dosage per Acre: Use as recommended by the manufacturer.","{""Atlantis Super"",""Mesosulfuron-methyl+Iodosulfuron-methyl sodium"",""Swabi"",""wheat""}",Bayer,Herbicides,ACTIVE,2023-11-07 12:55:45,2025-04-28 14:32:09,2023-11-07 12:55:45
9259651858708,9858961735956,Seed Starter Pods - 10pcs peat pellets,1000.00,1,"This set of 10 professional-grade 30mm peat pellets delivers superior seed germination results. The compressed fiber expands rapidly upon hydration, creating an ideal growing medium with balanced aeration and moisture retention. Specifically engineered for bonsai, flowers, herbs, and vegetables, these lightweight pods facilitate robust root development while eliminating transplant shock in both controlled indoor environments and outdoor settings.  After absorbing water, the seedling block measures 3.2cm in size and 4.5cm in height   Package Includes：You will get 10pcs 30mm peat pellets. They are compressed, round in shape and expand when water is added, making them ideal for seed germination.   Easy To Use: First place the peat pellets in a tray or container and add the right amount of warm water to make them swell. Once the peat pellets are fully expanded, cut off the top with scissors and plant the seeds in the soil, then wait for the seed to germinate and grow leaves, the seedlings can be transplanted into pots or gardens ","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-05-20 05:49:02,2025-07-30 00:35:32,2025-05-20 05:55:44
8654327513364,,Lumax Plus 500ml,4000.00,1,,,,,,,,
8120504713492,8943422144788,Rescue 80WP 250gm,700.00,3,"Fosetyl-aluminum is a fungicide and systemic plant resistance activator. It is commonly used to control various fungal diseases in crops, particularly downy mildews and late blights. Fosetyl-aluminum is known for its systemic activity, meaning it is absorbed by plant tissues and provides protection from within.   Product Name: Rescue 80WP (Fosetyl Aluminium)  Category: Fungicide  Manufacturer: Sun Crop Pesticide  Pack Size: 250gm  Target Diseases: Effective against cucumber diseases and citrus gumosis. ","{""Citrus"",""Fosetyl Aluminium"",""Rescue"",""Sargodha""}",Suncrop Group,Pesticides,ACTIVE,2024-01-18 09:55:25,2025-06-30 10:07:36,2024-01-18 09:55:25
8127566807316,8943422144788,Rescue 80WP 250gm,1400.00,8,"Fosetyl-aluminum is a fungicide and systemic plant resistance activator. It is commonly used to control various fungal diseases in crops, particularly downy mildews and late blights. Fosetyl-aluminum is known for its systemic activity, meaning it is absorbed by plant tissues and provides protection from within.   Product Name: Rescue 80WP (Fosetyl Aluminium)  Category: Fungicide  Manufacturer: Sun Crop Pesticide  Pack Size: 250gm  Target Diseases: Effective against cucumber diseases and citrus gumosis. ","{""Citrus"",""Fosetyl Aluminium"",""Rescue"",""Sargodha""}",Suncrop Group,Pesticides,ACTIVE,2024-01-18 09:55:25,2025-06-30 10:07:36,2024-01-18 09:55:25
9193229779220,9741524140308,Wall-Mounted Garden Grow Bags - 9 pockets,2000.00,3,"Transform any vertical space into a thriving garden with our Wall-Mounted Garden Grow Bags. These lightweight planters feature 9 convenient pockets, perfect for herbs, flowers, or small vegetables. Designed for both indoor and outdoor applications, these durable grow bags maximize growing area while minimizing footprint—ideal for apartments, balconies, or limited garden spaces. The breathable fabric promotes healthy root development and proper drainage for optimal plant growth. Made of Felt Material: Water retaining felt material creates perfect soil condition, excess water will automatically drain, used for indoor and outdoor vertical gardening.  Special Features: Lightweight  Mounting Type: Wall hanging","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:49:48,2025-07-31 13:58:29,2025-02-02 15:49:48
8592821747988,8583500103956,V-Liquid Potash 30% 1 L,1200.00,2,"A novel quality, superior grade macronutrient blend rich in Potash. Ideal for both drip irrigation since it does not clog emitters and filters of the drip system because it has very low levels of insoluble making it an ideal choice for drip application.  Role: 1. Improves the development of flowers and fruit quality. 2. Helps protect from diseases and environmental stress.  Method of Application: Use this product with irrigation.  Registration Details: Product is registered in Pakistan. SKU: V-liquid potash is available in 1 Liter packing.","{""Chiniot"",""Jhang"",""potash"",""Sargodha"",""V-Liquid Potash 30%""}",VAN (Vital Agri Nutrient),Fertilizers,ACTIVE,2023-08-29 09:52:02,2025-07-30 06:55:40,2023-10-30 11:43:58
8081380147476,8943281275156,Gurilla,900.00,3,"NPK 8.8.6 Stress relief formula containing macro and micronutrients A unique and agronomically efficient liquid stress reliever formulation with balanced N-P-K, micronutrients, and amino acids. Chemical Analysis of Gurilla: Macro Elements (w/w):   Nitrogen (N): 8%   Phosphorus (P2O5): 8%   Potassium (K2O): 8%   Trace Elements (ppm):   Iron (Fe) - EDTA: 200 ppm   Copper (Cu) - EDTA: 100 ppm   Manganese (Mn) - EDTA: 200 ppm   Zinc (Zn) - EDTA: 100 ppm   Boron (B): 100 ppm   Amino Acids:   1000 ppm    ","{""Chiniot"",""Gurilla"",""Jhang"",""NPK"",""Sargodha""}",VAN (Vital Agri Nutrient),Crop Supplement,ACTIVE,2024-01-18 07:38:58,2025-07-30 05:32:55,2024-01-18 07:38:58
8359625097492,8780935790868,Sarsabz Nitrophos 50 KG,7500.00,40,"Sarsabz Nitrophos (NP) is a granulated fertilizer in which each grain has equal amounts of Phosphorus (P) 20% &amp; Nitrogen (N) 22%. In addition to this, NP being a highly acidic product with a pH of 3.5, is the most suitable fertilizer for soils that have a high pH and are alkaline in nature.  The balanced combination of Nitrogen &amp; Phosphorus is ideal for plant growth and development. It contains dual Nitrogen (Nitrate: readily available to the plants and Ammonical: available after its conversion to nitrate through the process of nitrification). Consistent and longer use of Sarsabz NP also improves soil health. Sarsabz Nitrophos (NP) can be applied universally on all types of soils, but is more effective where the soils have high pH and are alkaline in nature. In many crops it could be effectively applied at planting and at early growth stages of the crops. Each grain has equal amounts of N &amp; P, hence the nutrients are equally distributed throughout the field.","{""Buner"",""Nitrophos"",""Sargodha"",""Swabi""}",Fatima Fertilizers,Fertilizers,ACTIVE,2023-10-17 10:39:54,2025-07-30 18:05:52,2023-10-17 10:39:54
9135102755092,9741529448724,Plant Climbing Net,1000.00,2,"Easy DIY plant holder for climbing plants like ivy, roses, and more 5*15ft size perfect for small to medium-sized gardens and balconies. Durable net material provides sturdy support for your plants. Versatile design can be used for both indoor and outdoor gardening. Ideal for creating a beautiful and lush garden space Garden Plant Climbing Net, DIY Plant Holder, Garden Planting Supplies, Garden Flower Plants Supplies, Garden Balcony Gardening Planting Supplies, Planters &amp; Container Accessories (152.4X457.2cm——167.0x500.0cm)","{""Gardening Tools"",""Nationwide"",""Plant Climbing Net 2""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 16:05:06,2025-07-31 03:32:54,2025-02-02 16:05:06
8058350403860,,Micromix 1L,975.00,2,,,,,,,,
9243380777236,9313810252052,LCM 600 ML,3000.00,5,"LCM is remarkably effective in the control of all kinds of tough and narrow leaf weeds in the rice field. After application, irrigation is recommended four days later, which is good for control and safety. (In the rainy season, it is recommended to open the field gap after application to avoid the accumulation of water and flooding of the heart leaf).","{""Cyhalofop-Butyle 12+Metamifop-80"",""LCM"",""rice"",""Sargodha""}",Suncrop Group,Pesticides,ACTIVE,2024-05-08 11:39:52,2025-07-31 08:20:28,2024-05-08 11:39:52
8626549817620,8943281275156,Gurilla,1000.00,1,"NPK 8.8.6 Stress relief formula containing macro and micronutrients A unique and agronomically efficient liquid stress reliever formulation with balanced N-P-K, micronutrients, and amino acids. Chemical Analysis of Gurilla: Macro Elements (w/w):   Nitrogen (N): 8%   Phosphorus (P2O5): 8%   Potassium (K2O): 8%   Trace Elements (ppm):   Iron (Fe) - EDTA: 200 ppm   Copper (Cu) - EDTA: 100 ppm   Manganese (Mn) - EDTA: 200 ppm   Zinc (Zn) - EDTA: 100 ppm   Boron (B): 100 ppm   Amino Acids:   1000 ppm    ","{""Chiniot"",""Gurilla"",""Jhang"",""NPK"",""Sargodha""}",VAN (Vital Agri Nutrient),Crop Supplement,ACTIVE,2024-01-18 07:38:58,2025-07-30 05:32:55,2024-01-18 07:38:58
9335903846676,9826339914004,American Cucumber F1 Hybrid Seeds,140.00,1,"Indulge in the finest American Cucumber F1 Hybrid Seeds, perfect for kitchen gardening in Pakistan. These premium quality seeds offer a delectable addition to your homegrown produce, ensuring a touch of sophistication and exclusivity in every bite. Elevate your gardening experience with these luxurious and versatile seeds. Product Details:  Imported High Quality Hybrid Seeds.  Quantity: 20+ Seeds in One Pack.  85% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""American Cucumber F1 Hybrid Seeds"",""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-13 14:55:33,2025-07-31 04:28:59,2025-04-13 14:57:15
9220727046420,9872690512148,Peminto Sweet Pepper Imported F1 Hybrid Seeds,140.00,1,"Product Details:  Imported High Quality Seeds.  Quantity: 10 Seeds in One Pack.  85% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-05-29 05:03:53,2025-07-31 01:24:26,2025-05-29 05:11:08
8921790742804,9741526401300,Garden Jute Twine,950.00,1,"100m/328ft Heavy-Duty Jute Twine, 2mm x 3-Ply Braided Rope, Versatile String for Crafting, Gardening, Gift Wrapping &amp; Art Projects","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:57:06,2025-07-16 11:37:54,2025-02-02 15:57:06
9243528691988,9057017037076,Lumax Xtra,1800.00,1,Lumax Xtra is a post-emergent herbicide for the control of narrow and broad-leaf weeds in sugarcane and maize crops. Lumax Xtra has been formulated with two strong active ingredients Atrazine and Mesotrione. Lumax Xtra has highly effective on all kinds of annual broad and narrow-leaf weeds in sugarcane and maize crops. Lumax Xtra offers a wide application window for the control of weeds to increase the per-acre yield of crops.,"{""Atrazine+Mesotrione"",""Lumax Xtra"",""Maize"",""Sargodha"",""sugarcane""}",Suncrop Group,Herbicides,ACTIVE,2024-03-15 07:10:41,2025-07-30 07:12:50,2024-03-15 07:10:41
8556389662996,,NPEAK,1000.00,5,,,,,,,,
9053293904148,9739595055380,Set of 5 silicone thumb knife & vegetable pickers,600.00,1,"Material: Stainless Steel &amp; Silicone  A set of 5 vegetable pickers, fruit pickers, flower pickers, garlic peelers, bean pickers, gardening finger gloves, thumb pickers, silicone thumb knives, vegetable pickers","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-01-31 10:34:57,2025-07-30 08:37:19,2025-01-31 10:34:57
9234102681876,9741534232852,Automatic Solar Sunflower Garden Lights,5000.00,1,"Brighten up your garden with our Automatic Solar Sunflower Lights. These elegant 3-head lights are powered by solar energy, making them environmentally friendly and cost-effective. Perfect for adding a decorative touch to your yard, patio, or lawn, these lights are a must-have for any nature-lover's outdoor space. Solar-Powered Sunflower Garden Lights - 3-Head, Outdoor Decorative Stakes for Yard, Patio &amp; Lawn  Light Source Type: LED Lights Power Mode: Solar Powered Battery Properties: Solar Battery Operating Voltage: ≤36V Solar Battery Type: Nickel Battery Application Scenario: Outdoor Water Resistance Level: IP65","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 16:15:27,2025-07-16 11:37:53,2025-02-02 16:15:27
9265908744468,9872788652308,Slow Release Nutrient Sticks - 18 nutrient sticks,1260.00,1,"Scientifically formulated nutrient release sticks that deliver essential elements directly to plant root zones. These lightweight, durable sticks promote robust root development and overall plant health through controlled nutrient distribution. Ideal for both indoor and outdoor applications, they provide sustained nourishment for up to three months, eliminating the need for frequent fertilization. Perfect for serious gardeners seeking optimal plant performance with minimal maintenance.","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-05-29 07:35:51,2025-07-31 11:28:11,2025-05-29 07:40:59
8514540208404,8875258609940,Findus Extra 100gm,1100.00,1,"  Product: HerbicideAcre Dosage: 100 GMTarget weeds:   Narrow &amp; Broadleaves Target Crop: Wheat   Findus Xtra is a broad-spectrum herbicide very effective for the control of grasses, sedges, and broadleaf weeds in wheat. It is a combination herbicide based on Mesosulfuron-methyl and Iodosulfuron-methyl sodium. It is a novel safe sulfonyl urea-based product for the post-emergent application. The excellent quality of grass control by Findus Xtra is founded on its broad control spectrum and its reliable efficacy. Co-infestation with different grass weed species on a field or a farm can be easily managed. Excellent control of resistant Phalaris minor. Crop : Wheat","{""Findus Xtra"",""Mesosulfuron-methyl + Iodosulfuron-methyl sodium"",""Sargodha"",""wheat""}",Suncrop Group,Herbicides,ACTIVE,2023-11-29 10:20:56,2025-07-21 08:40:42,2023-11-29 10:20:56
9248844808468,9741526401300,Garden Jute Twine,950.00,1,"100m/328ft Heavy-Duty Jute Twine, 2mm x 3-Ply Braided Rope, Versatile String for Crafting, Gardening, Gift Wrapping &amp; Art Projects","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:57:06,2025-07-16 11:37:54,2025-02-02 15:57:06
9160352104724,9830649594132,4pcs Self-Watering Planters - Plastic Bamboo - Multi colored,2800.00,1,"Color: Multicolored Quantity: 4pcs planters without plants    Modern Self-Watering Plastic Bamboo Flower Pots - Oval Shape, Indoor &amp; Outdoor Use, Easy-to-Use Desktop Planters with Multiple Components for for Indoor and Outdoor Greenery, Succulents, Cacti, and Flowers, Modern Home Decor  Shape: Round/Oval Material: Plastic Style: Modern Special Features: Self-watering Mounting Type: Tabletop Indoor Outdoor Usage: Indoor And Outdoor","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-17 06:52:18,2025-07-30 07:30:05,2025-04-17 06:59:14
8575565037844,,NPEAK,1000.00,4,,,,,,,,
9212885041428,9831539245332,Okra - Bhindi F1 Hybrid Seeds,140.00,1,"Indulge in the finest Okra - Bhindi F1 Hybrid Seeds, perfect for kitchen gardening in Pakistan. These premium quality seeds offer a delectable addition to your homegrown produce, ensuring a touch of sophistication and exclusivity in every bite. Elevate your gardening experience with these luxurious and versatile seeds. Product Details:  Imported High Quality Hybrid Seeds.  Quantity: 50+ Seeds in One Pack.  90% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""Bhindi F1 Kitchen Gardening"",""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 10:37:44,2025-07-30 00:51:10,2025-04-18 10:38:05
8624195141908,9057017037076,Lumax Xtra,1800.00,2,Lumax Xtra is a post-emergent herbicide for the control of narrow and broad-leaf weeds in sugarcane and maize crops. Lumax Xtra has been formulated with two strong active ingredients Atrazine and Mesotrione. Lumax Xtra has highly effective on all kinds of annual broad and narrow-leaf weeds in sugarcane and maize crops. Lumax Xtra offers a wide application window for the control of weeds to increase the per-acre yield of crops.,"{""Atrazine+Mesotrione"",""Lumax Xtra"",""Maize"",""Sargodha"",""sugarcane""}",Suncrop Group,Herbicides,ACTIVE,2024-03-15 07:10:41,2025-07-30 07:12:50,2024-03-15 07:10:41
7401256124692,8876030066964,Cantus,450.00,5,"Cantus, a cutting-edge herbicide designed for effective weed control in agriculture. Available in a convenient pack size of 20 grams, Cantus is a powerful and reliable solution to combat unwanted weeds that can threaten your crop yield. Cantus is formulated with precision to target a broad spectrum of weeds, ensuring thorough and efficient control. Its innovative composition makes it an ideal choice for farmers seeking a reliable herbicide that is both easy to use and highly effective. With Cantus, you can expect a quick and targeted action against weeds, allowing your crops to thrive without the competition for essential nutrients and resources. The convenient 20-gram pack size makes it easy to handle and apply, ensuring precise application without waste. Stay ahead of weed infestations and safeguard your agricultural investment with Cantus Pack Size 30gm – the go-to herbicide for modern and efficient weed management in farming."" Crop: Wheat","{""Cantus"",""Sargodha"",""Tribenuron-methyl"",""wheat""}",Suncrop Group,Herbicides,ACTIVE,2023-11-30 06:20:28,2025-05-30 02:41:35,2023-11-30 06:20:28
8616890728724,9597480370452,Golden Heat 500g,720.00,2,"Type: Reproductive supplement For Cattles, Buffalo, Sheep and Goats Main Ingredients: Combination of phytogenic extracts, vitamins and minerals Indications:  Anestrus2. Repeat breeding3. improper heat/estrus signs4. For synchronization  Dosage: 1. 100g per day for Cattle and Buffalo2. 30g per day for Sheep and Goat Packing:  0.5Kg","{""Anestrus"",""bun"",""Buner"",""Chiniot"",""Golden Heat"",""Jhang"",""Livestock"",""Repeat Breeding"",""Reproduction"",""Reproductive Supplement"",""Sargodha"",""Swabi""}",Vet.Prime International,Supplement,ACTIVE,2024-09-24 11:21:11,2025-07-31 03:12:26,2024-09-24 11:21:11
9255280312596,,Glider 48SL - 1 L 1 Liter,1400.00,1,,,,,,,,
9030486950164,9737225502996,Seed Planter Needle,600.00,1,"Seed Planter Needle, Large Capacity Plastic Bulb &amp; Seed Cavity Planter Tool for Garden Planting Material: Plastic","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-01-29 07:26:24,2025-07-16 11:37:57,2025-01-29 07:26:24
9111823712532,9741530267924,Premium Gardening Tool Set - 4 pcs,2800.00,1,"4pcs Premium Metal Garden Tool Set with Green Handles - Durable Planting &amp; Care Kit for Bonsai and Garden, Includes Trowel, Transplanter, Cultivator, and Shovel - Ideal Gift for Gardening Enthusiasts, Digging Tools | Comfortable Grip Handles | Sturdy Construction Material: Metal","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 16:07:44,2025-07-31 08:45:15,2025-02-02 16:07:44
9307590263060,9859081011476,Organic Vermi Compost Fertilizer - 3KG,300.00,1,"Our Organic Vermi Compost Fertilizer is a natural and organic fertilizer that has been scientifically proven to improve soil health and nutrient content. With high levels of beneficial microorganisms, this fertilizer increases plant growth and enhances crop yields by up to 30%. A safe, efficient, and environmentally friendly choice for all your gardening needs. About Vermi Compost: Vermicompost is an organic manure (biofertilizer) produced as vermi castt by earthworms feeding on biological waste material, plant residues. This compost is an odorless, clean, organic material containing adequate quantities of nitrogen, phosphorous , potassium and several micro nutrients essential for plant growth. By improving the health of the plant and the quality of the soil, it is eco friendly, non toxic and recycled biological product.","{""Gardening Tools"",""Nationwide"",""Organic Vermi Compost Fertilizer - 3KG""}",BaKhabar Kissan,Gardening,ACTIVE,2025-05-20 09:30:46,2025-07-30 07:13:34,2025-05-20 09:44:17
8609144996116,8583499317524,Vital Potash 20 KG,8500.00,3,Vital potash is a worldwide known combination of two major essential plant nutrients (N &amp; K) with a coating of micronutrients (B). It is commonly used to fulfill the midlife requirement of potash to enhance the yield and quality of the crop. Role:It is important for:1. Improves crop/fruit quality2. Supports protein formation3. Develops disease resistance 4. Improves water-use efficiency Method of Application:Use this product with irrigation or apply through a foliar application (to foliage of the crop as a spray solution) Registration Details:Product is registered in Pakistan.SKU:Vital potash is available in 5 Kg &amp; 20 Kg bags.   ,"{""Chiniot"",""Jhang"",""potash"",""Sargodha"",""Swabi"",""Vital Potash 20 KG""}",VAN (Vital Agri Nutrient),Fertilizers,ACTIVE,2023-08-29 09:51:50,2025-07-14 05:49:02,2023-08-29 09:51:45
9033131098388,9830649594132,4pcs Self-Watering Planters - Plastic Bamboo - Multi colored,2800.00,1,"Color: Multicolored Quantity: 4pcs planters without plants    Modern Self-Watering Plastic Bamboo Flower Pots - Oval Shape, Indoor &amp; Outdoor Use, Easy-to-Use Desktop Planters with Multiple Components for for Indoor and Outdoor Greenery, Succulents, Cacti, and Flowers, Modern Home Decor  Shape: Round/Oval Material: Plastic Style: Modern Special Features: Self-watering Mounting Type: Tabletop Indoor Outdoor Usage: Indoor And Outdoor","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-17 06:52:18,2025-07-30 07:30:05,2025-04-17 06:59:14
8490153967892,9057025720596,Traffic - 500ml,1400.00,1,"Traffic is a highly effective product for the control of a wide spectrum of insects such as aphids, whitefly, sucking insects, larvae, beetles, and moths that affect a large group of crops. Traffic is a combination of the two active ingredients Abamectin &amp; Thiamethoxam. Traffic ensures high efficacy and a long period of protection. Its suspension concentrate formulation makes it easy to handle. The product should be applied in sufficient water to ensure thorough and uniform coverage. Traffic has a very wide spectrum of control of insects on multiple crops. Traffic is a best pesticide for tomatoes, papaya, wheat and aphids.","{""Abamectin + Thiamethoxam"",""Jhang"",""Sargodha"",""Traffic""}",Suncrop Group,Pesticides,ACTIVE,2024-03-15 07:13:25,2025-07-31 13:11:18,2024-03-15 07:13:25
8606012047636,9500573008148,V Transform - 21% Zinc,1600.00,2,"   V Transform is crystalline Zinc 21%. Zinc activate enzymes that are responsible for the synthesis of certain proteins. It is used in the formation of chlorophyll and carbohydrates. It facilitates the conversion of starch to sugar. Its presence in the plant tissue helps the plant to withstand extreme weather conditions such as very hot or very cold temperatures. Zinc is essential in the formation of auxins, which helps in growth regulation and stem elongation. The typical application rate is 6kgs per acre. Zinc application with Nitrogen application is usually recommended.         ","{""Chiniot"",""Jhang"",""rice"",""Sargodha"",""wheat"",""Zinc"",""Zinc sulphate 21%""}",VAN (Vital Agri Nutrient),Fertilizers,ACTIVE,2024-07-08 06:47:19,2025-07-30 07:36:56,2024-07-08 06:47:19
7445025653012,,Lumax Xtra 1 L,1900.00,1,,,,,,,,
9180742091028,9500573008148,V Transform - 21% Zinc,1600.00,2,"   V Transform is crystalline Zinc 21%. Zinc activate enzymes that are responsible for the synthesis of certain proteins. It is used in the formation of chlorophyll and carbohydrates. It facilitates the conversion of starch to sugar. Its presence in the plant tissue helps the plant to withstand extreme weather conditions such as very hot or very cold temperatures. Zinc is essential in the formation of auxins, which helps in growth regulation and stem elongation. The typical application rate is 6kgs per acre. Zinc application with Nitrogen application is usually recommended.         ","{""Chiniot"",""Jhang"",""rice"",""Sargodha"",""wheat"",""Zinc"",""Zinc sulphate 21%""}",VAN (Vital Agri Nutrient),Fertilizers,ACTIVE,2024-07-08 06:47:19,2025-07-30 07:36:56,2024-07-08 06:47:19
